/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 D,1D39D38C-E7EA-41CA-880E-1D91659C7AB3
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 01 E,F4CE1313-9D81-4666-9874-24BD33F6FBC2
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 A,E43B92FD-B482-46D1-9898-F34EC8094381
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 B,FBFEA101-450C-4FEE-81CB-C0EB88F04408
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 C,FCF659F9-B5CD-4A0C-9896-5E90C44C66C4
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 D,7D9D5E7C-05AF-4660-97B0-143340878942
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 02 E,0F912A01-3C94-4AD4-840A-75C47A189D19
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 A,13B658C7-042C-499E-AC1F-F5B4C10CADED
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 B,99AE57D1-D7E5-42A3-B6C9-771F0EFBACA9
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 C,C3C5F772-12E3-4962-819D-DAD987C5ADCC
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 D,04D4CE7B-E3FC-4ADA-A821-044BA1836962
/TXT_Materials/TXT_MarbleAndGranite,Beige marble 03 E,B0A433D6-7DCC-4C4F-94C4-F987A9BF886D
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 A,86256C92-80CA-4BE6-AE8B-9E6088287BED
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 B,3F0D7D9A-88C0-40D0-8448-6C3F2273FD36
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 C,E799481B-2379-4C0B-B16D-84E2D0422C93
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 D,B6AD0C84-5EFD-42E4-9E1E-341C54F5E121
/TXT_Materials/TXT_MarbleAndGranite,Blue Marble 01 E,4AB1A3C3-1F3C-427B-A023-2EA1E12C2C9C
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 A,EDE3B69E-C8AD-4763-8A51-7290F0993D7F
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 B,BFCF337F-CE0A-40B0-8F16-794C45A56FBF
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 C,CCE59716-0557-437D-A6BD-FEB077016FA2
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 D,1EF65C54-160C-4592-A0D5-C989FB2F55B5
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 01 E,D556E028-7AE3-493C-93C6-E50B47BA2256
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 A,B0F987CA-B811-4F36-B6AD-F6383407DFE4
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 B,A8334721-0D55-4125-B1E6-73762635B505
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 C,445B5A81-2443-4D54-99A5-CA5298E65DD7
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 D,98EA6994-0981-4CA4-8B37-1D79D253B800
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 02 E,BE296D47-4F49-4F87-AF7E-56FA671B6534
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 A,DA82DC89-EBE2-4AA1-84D9-FC2E3D8EB007
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 B,55FC4A81-A2E3-4E11-86A6-94F7434A40E0
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 C,85364EEB-FAC3-469E-A489-DF5D63EA2533
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 D,82DF1F65-289E-41F6-ACEE-4DB7781594F0
/TXT_Materials/TXT_MarbleAndGranite,Green Marble 03 E,6085D649-13DD-491C-9D46-16ED93A3C665
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 A,715D6D67-8FFE-4E2A-A026-9EF4E45C9773
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 B,62DA0308-4F3D-4934-BE17-906B36D0C022
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 C,01A9E9DB-CCCA-44DE-9B1F-EEAF8F4504D7
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 D,5C8BD444-0753-4AA2-9039-644113450B44
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 01 E,096BA4AF-F96B-4C0E-B611-558353BD74E2
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 A,65ECED50-381A-4D39-AEF1-B43F49BE39A2
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 B,13CF28F0-F007-4783-922F-682BBA99CC77
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 C,29D17F4F-BF63-4176-9E6B-34F4EF35AED6
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 D,E15605DB-317F-4412-8F3B-4291080EEBCA
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 02 E,44911E9C-7B36-42B3-9081-92AF3626C098
/TXT_Materials/TXT_MarbleAndGranite,Noisy Marble 03 A,E4A76C1D-2CD5-47A3-A76A-52E4F5386959
